sku;qty;color_id;size_id;price
652211;8;107;3;0
662211;13;14;4;0
662211;13;14;5;0
662211;13;14;15;0
662211;0;25;4;0
662211;0;25;5;0
662211;0;25;15;0
662211;4;106;4;0
662211;1;106;5;0
662211;1;106;15;0
662211;1;74;4;0
662211;0;74;5;0
662211;0;74;15;0
662211;21;107;4;0
662211;21;107;5;0
662211;20;107;15;0
301113;0;31;6;0
301113;0;31;1;0
301113;0;31;2;0
301113;31;21;6;0
301113;28;21;1;0
301113;27;21;2;0
341113;0;31;18;0
341113;0;31;19;0
341113;0;31;20;0
341113;21;21;18;0
341113;28;21;19;0
341113;24;21;20;0
351112;4;26;14;0
351112;3;26;3;0
351112;1;26;4;0
351112;3;26;5;0
351112;3;26;15;0
351112;15;12;14;0
351112;18;12;3;0
351112;16;12;4;0
351112;17;12;5;0
351112;17;12;15;0
351112;16;13;14;0
351112;18;13;3;0
351112;17;13;4;0
351112;18;13;5;0
351112;18;13;15;0
361112;0;26;3;0
361112;0;26;4;0
361112;0;26;5;0
361112;0;26;15;0
361112;17;12;3;0
361112;18;12;4;0
361112;19;12;5;0
361112;17;12;15;0
361112;19;13;3;0
361112;18;13;4;0
361112;19;13;5;0
361112;19;13;15;0
371112;2;26;3;0
371112;0;26;4;0
371112;0;26;5;0
371112;0;26;15;0
371112;0;43;3;0
371112;0;43;4;0
371112;0;43;5;0
371112;0;43;15;0
381112;8;26;16;0
381112;8;26;17;0
381112;9;26;6;0
381112;9;26;1;0
381112;27;12;16;0
381112;27;12;17;0
381112;27;12;6;0
381112;27;12;1;0
381112;23;13;16;0
381112;25;13;17;0
381112;26;13;6;0
381112;26;13;1;0
391112;0;26;16;0
391112;0;26;17;0
391112;0;26;6;0
391112;0;26;1;0
391112;16;12;16;0
391112;16;12;17;0
391112;16;12;6;0
391112;16;12;1;0
391112;15;13;16;0
391112;18;13;17;0
391112;17;13;6;0
391112;17;13;1;0
401112;2;26;16;0
401112;0;26;17;0
401112;2;26;6;0
401112;4;26;1;0
401112;0;43;16;0
401112;0;43;17;0
401112;0;43;6;0
401112;0;43;1;0
1210613;4;18;4;0
1210613;2;18;14;0
1210613;2;18;3;0
1210613;1;12;4;0
1210613;0;12;14;0
1210613;3;12;3;0
1220613;3;12;4;0
1220613;3;12;14;0
1220613;5;12;3;0
1220613;0;12;4;0
1220613;0;12;14;0
1220613;0;12;3;0
1220613;0;13;4;0
1220613;0;13;14;0
1220613;0;13;3;0
1220613;0;13;4;0
1220613;0;13;14;0
1220613;0;13;3;0
1230613;2;18;5;0
1230613;8;18;15;0
1230613;3;18;16;0
1230613;0;12;5;0
1230613;9;12;15;0
1230613;0;12;16;0
1240613;1;12;5;0
1240613;3;12;15;0
1240613;4;12;16;0
1240613;9;13;5;0
1240613;10;13;15;0
1240613;10;13;16;0
1240613;0;13;5;0
1240613;0;13;15;0
1240613;1;13;16;0
1320610;39;3;5;0
1320610;40;3;15;0
1320610;10;3;16;0
1320610;0;43;5;0
1320610;0;43;15;0
1320610;0;43;16;0
1320610;0;17;5;0
1320610;0;17;15;0
1320610;0;17;16;0
1330610;23;3;17;0
1330610;18;3;6;0
1330610;16;3;1;0
1330610;0;43;17;0
1330610;1;43;6;0
1330610;0;43;1;0
1330610;1;17;17;0
1330610;0;17;6;0
1330610;1;17;1;0
1370610;23;21;17;0
1370610;25;21;6;0
1370610;27;21;1;0
1370610;0;37;17;0
1370610;0;37;6;0
1370610;0;37;1;0
1400607;26;2;5;0
1400607;27;2;15;0
1400607;32;2;16;0
1400607;0;5;5;0
1400607;1;5;15;0
1400607;2;5;16;0
1410607;21;3;5;0
1410607;20;3;15;0
1410607;23;3;16;0
1410607;17;25;5;0
1410607;13;25;15;0
1410607;15;25;16;0
1420607;0;18;4;0
1420607;8;18;14;0
1420607;0;18;3;0
1420607;0;25;4;0
1420607;0;25;14;0
1420607;0;25;3;0
1420607;0;12;4;0
1420607;0;12;14;0
1420607;0;12;3;0
1440607;24;3;5;0
1440607;28;3;15;0
1440607;26;3;16;0
1440607;14;43;5;0
1440607;13;43;15;0
1440607;11;43;16;0
1450607;22;2;5;0
1450607;18;2;15;0
1450607;23;2;16;0
1450607;17;5;5;0
1450607;9;5;15;0
1450607;9;5;16;0
1460607;56;3;4;0
1460607;59;3;14;0
1460607;55;3;3;0
1460607;17;25;4;0
1460607;23;25;14;0
1460607;17;25;3;0
1520607;3;2;5;0
1520607;2;2;15;0
1520607;3;2;16;0
1520607;1;28;5;0
1520607;0;28;15;0
1520607;1;28;16;0
1520607;0;30;5;0
1520607;11;30;15;0
1520607;11;30;16;0
1520607;1;5;5;0
1520607;4;5;15;0
1520607;3;5;16;0
1540607;14;77;3;0
1540607;14;77;4;0
1540607;14;77;5;0
1540607;13;76;3;0
1540607;14;76;4;0
1540607;13;76;5;0
1540607;10;70;3;0
1540607;11;70;4;0
1540607;5;70;5;0
1550607;2;77;15;0
1550607;3;77;16;0
1550607;2;77;17;0
1550607;15;76;15;0
1550607;15;76;16;0
1550607;15;76;17;0
1550607;4;70;15;0
1550607;3;70;16;0
1550607;4;70;17;0
1560611;8;72;15;0
1560611;8;72;16;0
1560611;6;72;17;0
1560611;8;75;15;0
1560611;7;75;16;0
1560611;8;75;17;0
1560611;2;25;15;0
1560611;1;25;16;0
1560611;2;25;17;0
1560611;7;70;15;0
1560611;8;70;16;0
1560611;7;70;17;0
1570611;4;72;6;0
1570611;6;72;1;0
1570611;6;72;2;0
1570611;0;75;6;0
1570611;1;75;1;0
1570611;1;75;2;0
1570611;5;25;6;0
1570611;6;25;1;0
1570611;5;25;2;0
1570611;4;70;6;0
1570611;5;70;1;0
1570611;4;70;2;0
1580607;0;76;14;0
1580607;0;76;3;0
1580607;0;76;4;0
1580607;20;75;14;0
1580607;20;75;3;0
1580607;20;75;4;0
1580607;13;70;14;0
1580607;15;70;3;0
1580607;15;70;4;0
1600607;3;77;14;0
1600607;3;77;3;0
1600607;3;77;4;0
1600607;3;25;14;0
1600607;3;25;3;0
1600607;3;25;4;0
1610607;0;72;14;0
1610607;0;72;3;0
1610607;0;72;4;0
1610607;9;77;14;0
1610607;9;77;3;0
1610607;9;77;4;0
1610607;4;25;14;0
1610607;4;25;3;0
1610607;4;25;4;0
1620607;17;72;14;0
1620607;18;72;3;0
1620607;18;72;4;0
1620607;20;77;14;0
1620607;20;77;3;0
1620607;20;77;4;0
1620607;2;25;14;0
1620607;2;25;3;0
1620607;2;25;4;0
1620607;13;86;14;0
1620607;13;86;3;0
1620607;13;86;4;0
1630607;9;2;17;0
1630607;9;2;6;0
1630607;9;2;1;0
1630607;10;100;17;0
1630607;10;100;6;0
1630607;9;100;1;0
1640607;31;77;5;0
1640607;31;77;15;0
1640607;31;77;16;0
1640607;0;25;5;0
1640607;0;25;15;0
1640607;0;25;16;0
1650607;0;25;5;0
1650607;2;25;15;0
1650607;0;25;16;0
1650607;5;70;5;0
1650607;10;70;15;0
1650607;10;70;16;0
540607;6;45;8;0
540607;4;45;7;0
540607;5;45;14;0
540607;2;45;3;0
540607;0;32;8;0
540607;0;32;7;0
540607;0;32;14;0
540607;1;32;3;0
540607;0;12;8;0
540607;0;12;7;0
540607;0;12;14;0
540607;0;12;3;0
540607;1;13;8;0
540607;0;13;7;0
540607;0;13;14;0
540607;0;13;3;0
920607;0;43;8;0
920607;19;43;8;0
091813;1;28;15;0
091813;1;28;16;0
091813;0;28;17;0
091813;7;21;15;0
091813;8;21;16;0
091813;9;21;17;0
091813;5;38;15;0
091813;7;38;16;0
091813;3;38;17;0
171813;19;21;8;0
171813;12;21;7;0
171813;15;21;14;0
171813;3;38;8;0
171813;0;38;7;0
171813;0;38;14;0
191804;5;28;15;0
191804;7;28;16;0
191804;8;28;17;0
191804;23;38;15;0
191804;26;38;16;0
191804;24;38;17;0
201804;41;21;6;0
201804;70;21;1;0
201804;32;21;2;0
201804;55;38;6;0
201804;30;38;1;0
201804;58;38;2;0
211813;35;12;4;0
211813;35;12;5;0
211813;34;12;3;0
211813;33;13;4;0
211813;28;13;5;0
211813;26;13;3;0
241811;33;43;8;0
241811;19;43;7;0
241811;1;43;14;0
261811;1;21;6;0
261811;2;21;1;0
261811;1;21;2;0
261811;4;43;6;0
261811;4;43;1;0
261811;0;43;2;0
291805;0;28;3;0
291805;0;28;4;0
291805;0;28;5;0
291805;0;39;3;0
291805;1;39;4;0
291805;1;39;5;0
291805;0;21;3;0
291805;0;21;4;0
291805;0;21;5;0
291805;0;14;3;0
291805;0;14;4;0
291805;0;14;5;0
291805;18;12;3;0
291805;18;12;4;0
291805;18;12;5;0
291805;0;5;3;0
291805;0;5;4;0
291805;0;5;5;0
311813;27;13;4;0
311813;29;13;5;0
311813;28;13;3;0
311813;53;35;4;0
311813;52;35;5;0
311813;42;35;3;0
321813;44;13;8;0
321813;41;13;7;0
321813;42;13;14;0
321813;33;35;8;0
321813;41;35;7;0
321813;43;35;14;0
341813;32;13;3;0
341813;32;13;4;0
341813;34;13;5;0
341813;34;5;3;0
341813;35;5;4;0
341813;35;5;5;0
351813;6;31;15;0
351813;4;31;16;0
351813;6;31;17;0
351813;0;5;15;0
351813;0;5;16;0
351813;1;5;17;0
351813;1;7;15;0
351813;0;7;16;0
351813;1;7;17;0
42/1811;5;72;4;0
42/1811;5;72;5;0
42/1811;5;72;3;0
42/1811;15;14;3;0
42/1811;13;14;4;0
42/1811;12;14;5;0
42/1811;14;70;3;0
42/1811;14;70;4;0
42/1811;14;70;5;0
42/1811;3;74;3;0
42/1811;3;74;4;0
42/1811;4;74;5;0
43/1811;0;69;16;0
43/1811;0;69;17;0
43/1811;0;69;15;0
43/1811;0;69;16;0
43/1811;3;69;17;0
43/1811;0;69;15;0
43/1811;9;25;15;0
43/1811;9;25;16;0
43/1811;9;25;17;0
43/1811;8;70;15;0
43/1811;7;70;16;0
43/1811;9;70;17;0
43/1811;0;70;15;0
43/1811;0;70;16;0
43/1811;2;70;17;0
44/1811;9;25;6;0
44/1811;7;25;1;0
44/1811;8;25;2;0
44/1811;7;70;6;0
44/1811;12;70;1;0
44/1811;6;70;2;0
44/1811;1;74;6;0
44/1811;0;74;1;0
44/1811;0;74;2;0
45/1811;3;72;7;0
45/1811;1;72;14;0
45/1811;3;72;8;0
45/1811;9;14;8;0
45/1811;11;14;7;0
45/1811;11;14;14;0
45/1811;3;70;8;0
45/1811;1;70;7;0
45/1811;2;70;14;0
45/1811;1;78;8;0
45/1811;1;78;7;0
45/1811;1;78;14;0
461811;1;13;4;0
461811;0;13;5;0
461811;0;13;15;0
461811;0;78;4;0
461811;0;78;5;0
461811;0;78;15;0
461811;1;78;4;0
461811;0;78;5;0
461811;0;78;15;0
471811;8;84;4;0
471811;8;84;5;0
471811;8;84;15;0
471811;19;68;4;0
471811;19;68;5;0
471811;18;68;15;0
471811;8;74;4;0
471811;8;74;5;0
471811;8;74;15;0
481811;8;3;6;0
481811;8;3;1;0
481811;8;3;2;0
481811;10;83;6;0
481811;10;83;1;0
481811;10;83;2;0
481811;0;25;6;0
481811;0;25;1;0
481811;0;25;2;0
481811;4;73;6;0
481811;4;73;1;0
481811;4;73;2;0
501811;16;13;16;0
501811;16;13;17;0
501811;18;13;6;0
501811;15;70;16;0
501811;15;70;17;0
501811;15;70;6;0
521836;13;77;3;0
521836;12;77;4;0
521836;12;77;5;0
521836;15;87;3;0
521836;15;87;4;0
521836;12;87;5;0
521836;11;103;3;0
521836;13;103;4;0
521836;12;103;5;0
541811;17;72;16;0
541811;18;72;17;0
541811;18;72;6;0
541811;0;25;16;0
541811;0;25;17;0
541811;0;25;6;0
541811;5;13;16;0
541811;3;13;17;0
541811;4;13;6;0
541811;1;106;16;0
541811;0;106;17;0
541811;0;106;6;0
541811;8;103;16;0
541811;9;103;17;0
541811;9;103;6;0
491611;13;3;18;0
491611;15;3;19;0
491611;14;3;20;0
491611;12;83;18;0
491611;12;83;19;0
491611;10;83;20;0
491611;2;25;18;0
491611;0;25;19;0
491611;2;25;20;0
491611;7;73;18;0
491611;8;73;19;0
491611;7;73;20;0
391813;7;12;8;0
391813;0;12;7;0
391813;3;12;14;0
391813;72;13;8;0
391813;71;13;7;0
391813;67;13;14;0
411813;4;28;15;0
411813;3;28;16;0
411813;4;28;17;0
411813;0;28;17;0
411813;21;13;15;0
411813;18;13;16;0
411813;19;13;17;0
421811;36;17;15;0
421811;29;17;16;0
421811;26;17;17;0
441811;34;17;15;0
441811;20;17;16;0
441811;21;17;17;0
491811;6;37;6;0
491811;7;37;1;0
491811;7;37;2;0
531811;45;36;4;0
531811;47;36;5;0
531811;49;36;3;0
531811;0;13;4;0
531811;0;13;5;0
531811;1;13;3;0
551813;5;31;15;0
551813;4;31;16;0
551813;0;31;17;0
551813;0;5;15;0
551813;0;5;16;0
551813;0;5;17;0
551813;6;6;15;0
551813;6;6;16;0
551813;6;6;17;0
561813;44;31;8;0
561813;50;31;7;0
561813;48;31;14;0
561813;41;35;8;0
561813;39;35;7;0
561813;40;35;14;0
571813;39;5;4;0
571813;39;5;5;0
571813;39;5;3;0
571813;42;6;4;0
571813;44;6;5;0
571813;42;6;3;0
621811;43;80;3;0
621811;42;80;4;0
621811;44;80;5;0
621811;30;70;3;0
621811;30;70;4;0
621811;31;70;5;0
631813;12;70;16;0
631813;16;70;17;0
631813;15;70;6;0
631813;13;78;16;0
631813;16;78;17;0
631813;16;78;6;0
641813;11;69;4;0
641813;11;69;5;0
641813;11;69;15;0
641813;8;70;4;0
641813;8;70;5;0
641813;8;70;15;0
641813;13;74;4;0
641813;13;74;5;0
641813;13;74;15;0
651813;7;13;3;0
651813;6;13;4;0
651813;6;13;5;0
651813;9;70;3;0
651813;11;70;4;0
651813;11;70;5;0
080913;0;69;16;0
080913;0;69;17;0
080913;0;69;6;0
080913;0;70;16;0
080913;0;70;17;0
080913;0;70;6;0
080913;0;78;16;0
080913;0;78;17;0
080913;0;78;6;0
080913;4;105;16;0
080913;4;105;17;0
080913;4;105;6;0
080913;3;74;16;0
080913;3;74;17;0
080913;3;74;6;0
090913;0;69;4;0
090913;0;69;5;0
090913;0;69;15;0
090913;4;70;4;0
090913;5;70;5;0
090913;5;70;15;0
090913;0;78;4;0
090913;0;78;5;0
090913;0;78;15;0
090913;5;105;4;0
090913;6;105;5;0
090913;6;105;15;0
090913;5;74;4;0
090913;5;74;5;0
090913;5;74;15;0
040909;17;31;15;0
040909;18;31;16;0
040909;16;31;17;0
040909;16;37;15;0
040909;16;37;16;0
040909;15;37;17;0
050909;6;31;3;0
050909;6;31;4;0
050909;6;31;5;0
050909;0;37;3;0
050909;0;37;4;0
050909;0;37;5;0
060909;32;31;18;0
060909;31;31;19;0
060909;28;31;20;0
070909;16;31;1;0
070909;9;31;6;0
070909;11;31;2;0
070909;1;37;6;0
070909;1;37;1;0
070909;0;37;2;0
1041113;31;36;18;0
1041113;34;36;19;0
1041113;35;36;20;0
1041113;0;26;18;0
1041113;2;26;19;0
1041113;0;26;20;0
1041113;0;37;18;0
1041113;4;37;19;0
1041113;1;37;20;0
1051113;21;36;18;0
1051113;23;36;19;0
1051113;24;36;20;0
1051113;11;35;18;0
1051113;14;35;19;0
1051113;15;35;20;0
1051113;1;37;18;0
1051113;0;37;19;0
1051113;1;37;20;0
1061113;22;36;18;0
1061113;16;36;19;0
1061113;20;36;20;0
1061113;1;37;18;0
1071113;21;2;8;0
1071113;22;2;7;0
1071113;22;2;14;0
1071113;47;12;8;0
1071113;44;12;7;0
1071113;43;12;14;0
1081113;2;2;8;0
1081113;1;2;7;0
1081113;0;2;14;0
1081113;3;18;8;0
1081113;1;18;7;0
1081113;0;18;14;0
1091113;15;18;8;0
1091113;18;18;7;0
1091113;16;18;14;0
1091113;16;8;8;0
1091113;16;8;7;0
1091113;6;8;14;0
1101113;29;21;4;0
1101113;39;21;5;0
1101113;35;21;3;0
1101113;11;13;4;0
1101113;38;13;5;0
1101113;14;13;3;0
1131113;0;1;15;0
1131113;0;1;16;0
1131113;2;1;17;0
1131113;8;38;15;0
1131113;12;38;16;0
1131113;9;38;17;0
1141113;3;18;15;0
1141113;5;18;16;0
1141113;4;18;17;0
1141113;34;12;15;0
1141113;36;12;16;0
1141113;33;12;17;0
1161113;1;8;6;0
1161113;0;8;1;0
1161113;0;8;2;0
1161113;3;1;6;0
1161113;7;1;1;0
1161113;5;1;2;0
1161113;0;35;6;0
1161113;0;35;1;0
1161113;0;35;2;0
1181113;1;1;6;0
1181113;1;1;1;0
1181113;0;1;2;0
1181113;4;38;6;0
1181113;0;38;1;0
1181113;2;38;2;0
1191113;13;8;6;0
1191113;11;8;1;0
1191113;9;8;2;0
1191113;20;12;6;0
1191113;20;12;1;0
1191113;21;12;2;0
1201113;0;13;18;0
1201113;0;13;19;0
1201113;0;13;20;0
1201113;19;38;18;0
1201113;20;38;19;0
1201113;7;38;20;0
1221113;39;8;18;0
1221113;39;8;19;0
1221113;36;8;20;0
1221113;33;1;18;0
1221113;35;1;19;0
1221113;36;1;20;0
1251113;14;18;18;0
1251113;12;18;19;0
1251113;9;18;20;0
1251113;28;8;18;0
1251113;28;8;19;0
1251113;24;8;20;0
1251113;22;1;18;0
1251113;24;1;19;0
1251113;20;1;20;0
1281113;29;12;4;0
1281113;32;12;5;0
1281113;33;12;3;0
1281113;6;35;4;0
1281113;6;35;5;0
1281113;4;35;3;0
1291113;1;2;8;0
1291113;0;2;7;0
1291113;0;2;14;0
1291113;16;12;8;0
1291113;16;12;7;0
1291113;15;12;14;0
1291113;2;35;8;0
1291113;1;35;7;0
1291113;0;35;14;0
1301113;0;18;15;0
1301113;2;18;16;0
1301113;0;18;17;0
1301113;0;35;15;0
1301113;0;35;16;0
1301113;0;35;17;0
1301113;14;38;15;0
1301113;16;38;16;0
1301113;14;38;17;0
1371125;84;85;15;0
1371125;85;85;16;0
1371125;84;85;17;0
1371125;81;13;15;0
1371125;81;13;16;0
1371125;79;13;17;0
1381113;56;26;18;0
1381113;56;26;19;0
1381113;54;26;20;0
1381113;23;13;18;0
1381113;34;13;19;0
1381113;24;13;20;0
1451113;0;18;4;0
1451113;0;18;5;0
1451113;0;18;15;0
1451113;0;18;3;0
1451113;0;25;4;0
1451113;0;25;5;0
1451113;0;25;15;0
1451113;0;25;3;0
1451113;10;9;4;0
1451113;8;9;5;0
1451113;9;9;15;0
1451113;14;9;3;0
1491113;0;26;4;0
1491113;9;26;5;0
1491113;1;26;15;0
1491113;4;26;3;0
1491113;0;2;4;0
1491113;4;2;5;0
1491113;0;2;15;0
1491113;0;2;3;0
1491113;0;32;4;0
1491113;0;32;5;0
1491113;0;32;15;0
1491113;1;32;3;0
1501113;10;26;16;0
1501113;9;26;17;0
1501113;10;26;6;0
1501113;6;2;16;0
1501113;6;2;17;0
1501113;5;2;6;0
1501113;3;32;16;0
1501113;16;32;17;0
1501113;3;32;6;0
1531113;0;28;4;0
1531113;0;28;5;0
1531113;0;28;15;0
1531113;0;28;3;0
1531113;0;21;4;0
1531113;0;21;5;0
1531113;0;21;15;0
1531113;0;21;3;0
1531113;0;14;4;0
1531113;0;14;5;0
1531113;4;14;15;0
1531113;2;14;3;0
1531113;17;56;4;0
1531113;13;56;5;0
1531113;14;56;15;0
1531113;13;56;3;0
1531113;0;38;4;0
1531113;0;38;5;0
1531113;1;38;15;0
1531113;0;38;3;0
1541113;1;28;16;0
1541113;1;28;17;0
1541113;0;28;6;0
1541113;0;21;16;0
1541113;0;21;17;0
1541113;0;21;6;0
1541113;0;14;16;0
1541113;5;14;17;0
1541113;0;14;6;0
1541113;11;56;16;0
1541113;10;56;17;0
1541113;11;56;6;0
1541113;1;38;16;0
1541113;1;38;17;0
1541113;0;38;6;0
1551113;2;18;3;0
1551113;0;18;4;0
1551113;0;18;5;0
1551113;12;12;3;0
1551113;11;12;4;0
1551113;10;12;5;0
1551113;0;35;4;0
1551113;0;35;5;0
1551113;0;35;3;0
1561113;11;12;15;0
1561113;21;12;16;0
1561113;19;12;17;0
1561113;0;1;15;0
1561113;0;1;16;0
1561113;0;1;17;0
1561113;0;35;15;0
1561113;0;35;16;0
1561113;0;35;17;0
1561113;2;38;15;0
1561113;2;38;16;0
1561113;2;38;17;0
1571113;0;18;3;0
1571113;0;18;4;0
1571113;0;18;5;0
1571113;10;12;3;0
1571113;1;12;4;0
1571113;0;12;5;0
1571113;9;35;3;0
1571113;0;35;4;0
1571113;0;35;5;0
1571113;0;35;3;0
1571113;9;35;4;0
1571113;0;35;5;0
1581113;8;12;15;0
1581113;8;12;16;0
1581113;9;12;17;0
1581113;0;1;15;0
1581113;0;1;16;0
1581113;0;1;17;0
1581113;0;35;15;0
1581113;0;35;16;0
1581113;0;35;17;0
1581113;0;38;15;0
1581113;0;38;16;0
1581113;0;38;17;0
1601113;28;25;1;0
1601113;28;25;2;0
1601113;27;25;18;0
1601113;6;31;1;0
1601113;6;31;2;0
1601113;6;31;18;0
1601113;7;28;1;0
1601113;8;28;2;0
1601113;9;28;18;0
1601113;68;14;1;0
1601113;66;14;2;0
1601113;66;14;18;0
1621113;0;2;8;0
1621113;1;2;7;0
1621113;1;2;14;0
1621113;0;18;8;0
1621113;1;18;7;0
1621113;0;18;14;0
1621113;0;12;8;0
1621113;0;12;7;0
1621113;0;12;14;0
1621113;0;35;8;0
1621113;2;35;7;0
1621113;0;35;14;0
1631113;1;2;8;0
1631113;0;2;7;0
1631113;0;2;14;0
1631113;0;18;8;0
1631113;0;18;7;0
1631113;1;18;14;0
1631113;10;12;8;0
1631113;8;12;7;0
1631113;8;12;14;0
1631113;0;35;8;0
1631113;1;35;7;0
1631113;0;35;14;0
1651113;3;2;8;0
1651113;1;2;7;0
1651113;7;2;14;0
1651113;0;18;8;0
1651113;0;18;7;0
1651113;0;18;14;0
1651113;1;12;8;0
1651113;1;12;7;0
1651113;1;12;14;0
1651113;0;35;8;0
1651113;0;35;14;0
1651113;1;35;7;0
1661136;30;77;15;0
1661136;20;77;16;0
1661136;29;77;17;0
1661136;0;87;15;0
1661136;1;87;16;0
1661136;0;87;17;0
1661136;0;81;15;0
1661136;1;81;16;0
1661136;14;81;17;0
1671136;6;77;6;0
1671136;7;77;1;0
1671136;11;77;2;0
1671136;11;87;6;0
1671136;4;87;1;0
1671136;6;87;2;0
1671136;5;68;6;0
1671136;8;68;1;0
1671136;8;68;2;0
1681136;10;77;3;0
1681136;8;77;4;0
1681136;5;77;5;0
1681136;7;87;3;0
1681136;0;87;4;0
1681136;12;87;5;0
1681136;22;68;3;0
1681136;0;68;4;0
1681136;1;68;5;0
1701113;0;72;7;0
1701113;0;72;14;0
1701113;1;72;3;0
1701113;4;77;7;0
1701113;7;77;14;0
1701113;8;77;3;0
1711113;5;77;7;0
1711113;2;77;14;0
1711113;1;77;3;0
1711113;1;31;7;0
1711113;0;31;14;0
1711113;1;31;3;0
1711113;7;100;7;0
1711113;4;100;14;0
1711113;6;100;3;0
1721125;1;85;4;0
1721125;1;85;5;0
1721125;1;85;15;0
1721125;0;13;4;0
1721125;1;13;5;0
1721125;4;13;15;0
1841113;3;100;1;0
1841113;5;100;2;0
1841113;4;100;18;0
1841113;1;25;1;0
1841113;2;25;2;0
1841113;2;25;18;0
1841113;1;78;1;0
1841113;0;78;2;0
1841113;1;78;18;0
1871113;3;77;7;0
1871113;2;77;14;0
1871113;2;77;3;0
1871113;0;12;7;0
1871113;0;12;14;0
1871113;0;12;3;0
1881113;6;76;7;0
1881113;7;76;14;0
1881113;7;76;3;0
1881113;6;24;7;0
1881113;6;24;14;0
1881113;7;24;3;0
1881113;1;13;7;0
1881113;4;13;14;0
1881113;0;13;3;0
1911113;5;101;2;0
1911113;5;101;18;0
1911113;6;101;19;0
1911113;7;101;20;0
1911113;0;72;2;0
1911113;0;72;18;0
1911113;0;72;19;0
1911113;0;72;20;0
1911113;0;77;2;0
1911113;1;77;18;0
1911113;1;77;19;0
1911113;0;77;20;0
1911113;5;102;2;0
1911113;0;102;18;0
1911113;0;102;19;0
1911113;0;102;20;0
1911113;0;37;2;0
1911113;0;37;18;0
1911113;0;37;19;0
1911113;0;37;20;0
1931113;16;101;2;0
1931113;17;101;18;0
1931113;16;101;19;0
1931113;17;101;20;0
1931113;2;72;2;0
1931113;0;72;18;0
1931113;0;72;19;0
1931113;0;72;20;0
1931113;4;77;2;0
1931113;3;77;18;0
1931113;0;77;19;0
1931113;0;77;20;0
1931113;2;102;2;0
1931113;0;102;18;0
1931113;0;102;19;0
1931113;0;102;20;0
1931113;0;81;2;0
1931113;0;81;18;0
1931113;0;81;19;0
1931113;0;81;20;0
671113;43;26;7;0
671113;51;26;14;0
671113;49;26;3;0
681113;61;26;4;0
681113;45;26;5;0
681113;52;26;15;0
681113;0;12;4;0
681113;0;12;5;0
681113;0;12;15;0
781113;0;26;4;0
781113;0;26;5;0
781113;5;26;3;0
781113;20;32;4;0
781113;2;32;5;0
781113;39;32;3;0
781113;0;25;4;0
781113;1;25;5;0
781113;0;25;3;0
781113;0;35;4;0
781113;0;35;5;0
781113;25;35;3;0
791113;0;26;15;0
791113;0;26;16;0
791113;0;26;17;0
791113;0;32;15;0
791113;83;32;16;0
791113;104;32;17;0
791113;0;25;15;0
791113;0;25;16;0
791113;0;25;17;0
791113;0;35;15;0
791113;0;35;16;0
791113;0;35;17;0
801113;0;26;6;0
801113;0;26;1;0
801113;0;26;2;0
801113;143;32;6;0
801113;88;32;1;0
801113;104;32;2;0
801113;0;25;6;0
801113;0;25;1;0
801113;0;25;2;0
811113;25;26;18;0
811113;127;32;18;0
811113;2;43;18;0
861113;23;36;8;0
861113;21;36;7;0
861113;23;36;14;0
861113;2;31;8;0
861113;0;31;7;0
861113;0;31;14;0
891113;4;36;4;0
891113;7;36;5;0
891113;13;36;3;0
891113;0;31;4;0
891113;0;31;5;0
891113;0;31;3;0
911113;15;36;4;0
911113;15;36;5;0
911113;14;36;3;0
911113;15;26;4;0
911113;16;26;5;0
911113;14;26;3;0
051007;0;8;4;0
051007;10;8;14;0
051007;0;8;14;0
051007;0;8;3;0
051007;0;37;4;0
051007;0;37;14;0
051007;0;37;3;0
051007;119;4;4;0
051007;87;4;14;0
051007;175;4;3;0
061007;0;37;5;0
061007;0;37;15;0
061007;8;37;16;0
061007;119;4;5;0
061007;120;4;15;0
061007;125;4;16;0
061007;0;4;17;0
291013;0;8;15;0
291013;0;8;16;0
291013;0;8;17;0
291013;15;1;15;0
291013;15;1;16;0
291013;15;1;17;0
301013;0;3;4;0
301013;0;3;5;0
301013;0;3;3;0
301013;0;8;4;0
301013;0;8;5;0
301013;0;8;3;0
301013;1;19;4;0
301013;0;19;5;0
301013;1;19;3;0
301013;0;17;4;0
301013;0;17;5;0
301013;0;17;3;0
301013;4;37;4;0
301013;4;37;5;0
301013;6;37;3;0
311013;0;8;15;0
311013;0;8;16;0
311013;0;8;17;0
311013;32;1;15;0
311013;30;1;16;0
311013;29;1;17;0
311013;0;37;15;0
311013;0;37;16;0
311013;0;37;17;0
341013;2;102;4;0
341013;0;102;5;0
341013;0;102;15;0
341013;2;31;4;0
341013;4;31;5;0
341013;4;31;15;0
341013;0;47;4;0
341013;0;47;5;0
341013;0;47;15;0
1082109;41;37;4;0
1082109;41;37;5;0
1082109;40;37;3;0
1082109;27;4;4;0
1082109;26;4;5;0
1082109;27;4;3;0
1162105;0;2;13;0
1162105;1;2;9;0
1162105;1;2;10;0
1162105;1;8;13;0
1162105;0;8;9;0
1162105;0;8;10;0
1162105;0;28;13;0
1162105;0;28;9;0
1162105;0;28;10;0
1162105;4;39;13;0
1162105;4;39;9;0
1162105;4;39;10;0
1162105;4;25;13;0
1162105;6;25;9;0
1162105;5;25;10;0
1162105;1;40;13;0
1162105;0;40;9;0
1162105;0;40;10;0
1162105;0;5;13;0
